"id","dispositivo_id","timestamp","n_muestras","actividad","vedba_media","vedba_max","pitch_medio","roll_medio","sector_raw_id","medicion_rapida_id","comportamiento_predicho"
14,4,2026-08-29 16:23:00.960 +0200,12,0,0.04778696758013992,0.0700786866980999,-8.297208757065205,-69.07414697250313,34,164,Lying chest
15,4,2026-08-29 16:23:01.960 +0200,13,0,0.08326782017695374,0.11675315155905452,-6.045281298716996,-68.28132992638287,34,176,Lying chest
16,4,2026-08-29 16:23:02.960 +0200,12,0,0.1054219712557355,0.141271245337664,-2.3964568717164663,-65.62783341221332,34,189,Lying chest
17,4,2026-08-29 16:23:03.960 +0200,13,0,0.05436828343937535,0.0950458467431976,0.005047672013159506,-61.248559263797986,34,201,Lying chest
18,4,2026-08-29 16:23:04.960 +0200,12,0,0.02120911104011422,0.03330753237846351,0.6283660380225643,-58.6702122056444,34,214,Lying chest
19,4,2026-08-29 16:23:05.960 +0200,13,0,0.022370942550082536,0.07314993033963144,0.7389663946383802,-58.28017536848259,34,226,Lying chest
20,4,2026-08-29 16:23:06.960 +0200,12,0,0.024911293720227833,0.040081676898338324,0.6644481490998466,-57.95058129748028,34,239,Lying chest
21,4,2026-08-29 16:23:07.960 +0200,13,0,0.02995227630713223,0.052343300660894924,0.9082448419994219,-57.7156026571416,34,251,Lying chest
22,4,2026-08-29 16:23:08.960 +0200,12,0,0.03755776094884183,0.11304186247684343,1.0802894852252536,-58.09048510951328,34,264,Lying chest
23,4,2026-08-29 16:23:09.960 +0200,13,0,0.02322126897867348,0.035329417337082517,0.3652826855470575,-58.91697993714756,34,276,Lying chest
24,4,2026-08-29 16:23:10.960 +0200,12,0,0.03898218148880488,0.06679818063988043,-0.4877833253811182,-58.95625189660739,34,289,Lying chest
25,4,2026-08-29 16:23:11.960 +0200,13,0,0.08469817941390936,0.2567864198009911,-0.2773528014665054,-57.169689098066,34,301,Lying chest
26,4,2026-08-29 16:23:12.960 +0200,12,0,0.26773596862631766,1.2873399544099808,0.25600997033095135,-55.50733266364247,34,314,Walking
27,4,2026-08-29 16:23:14.960 +0200,11,0,0.04238108883753497,0.09334644244014216,6.899701773262388,-55.77918926152295,34,354,Lying chest
28,4,2026-08-29 16:23:15.960 +0200,13,0,0.026014902616239285,0.05104721700626767,5.431149225660257,-57.55230183630526,34,365,Lying chest
29,4,2026-08-29 16:23:16.960 +0200,12,0,0.01989190287297623,0.035038815160450355,4.916029816720134,-58.22465667096905,34,378,Lying chest
30,4,2026-08-29 16:23:17.960 +0200,13,0,0.02146868081672595,0.050125368778080326,4.806400675055229,-58.4497061578754,34,390,Lying chest
31,4,2026-08-29 16:23:18.960 +0200,12,0,0.024990788225510815,0.04705848310939993,4.795551419599656,-58.426207807455334,34,403,Lying chest
32,4,2026-08-29 16:23:19.960 +0200,13,0,0.02196451686678595,0.03656895963549731,4.938594806798954,-57.896455305685386,34,415,Lying chest
33,4,2026-08-29 16:23:20.960 +0200,12,0,0.028208150193028025,0.06009075255315226,5.094962474406341,-57.82083922632328,34,428,Lying chest
34,4,2026-08-29 16:23:21.960 +0200,13,0,0.026185940024787357,0.042608572616268346,5.006027299590517,-58.21207147239564,34,440,Lying chest
35,4,2026-08-29 16:23:22.960 +0200,12,0,0.026175104556957363,0.04720169864281206,5.067130898641197,-58.433529621356655,34,453,Lying chest
36,4,2026-08-29 16:23:23.960 +0200,13,0,0.018028585313912812,0.03586839782627036,5.284802790340639,-58.203504446733625,34,465,Lying chest
37,4,2026-08-29 16:23:24.960 +0200,12,0,0.01845572761054456,0.028593371863027548,5.354950396848018,-58.04589964014929,34,478,Lying chest
38,4,2026-08-29 16:23:25.960 +0200,13,0,0.02208994597964586,0.04378206712721275,5.347053881689523,-58.0730981008016,34,490,Lying chest
39,4,2026-08-29 16:23:26.960 +0200,12,0,0.027658636544034595,0.06126961432935623,5.342235003109464,-57.98437222515181,34,503,Lying chest
40,4,2026-08-29 16:23:27.960 +0200,13,0,0.016473862182177425,0.0376575520397182,5.584593344071408,-57.711539538528704,34,515,Lying chest
41,4,2026-08-29 16:23:28.960 +0200,12,0,0.01817190032943528,0.033353511464730264,5.745545944441905,-57.21760367175944,34,528,Lying chest
42,4,2026-08-29 16:23:29.960 +0200,13,0,0.01707961296446242,0.028967991643071647,5.894473469615575,-56.94150974545436,34,540,Lying chest
43,4,2026-08-29 16:23:30.960 +0200,12,0,0.0232452737626437,0.041306085605095064,6.179619505586256,-56.98145303466006,34,553,Lying chest
44,4,2026-08-29 16:23:31.960 +0200,13,0,0.020023147026067466,0.038868985081802275,6.154557502411472,-57.244218476736904,34,565,Lying chest
45,4,2026-08-29 16:23:32.960 +0200,12,0,0.015734366271245023,0.03128094476175533,6.252924252859228,-57.26028245717382,34,578,Lying chest
46,4,2026-08-29 16:23:33.960 +0200,13,0,0.01735825265484356,0.029848176318359225,6.58318469442705,-57.01726826200137,34,590,Lying chest
47,4,2026-08-29 16:23:34.960 +0200,12,0,0.016877310189641833,0.025370045934687415,6.618140583162705,-56.78897605648413,34,603,Lying chest
48,4,2026-08-29 16:23:35.960 +0200,13,0,0.014978467669305114,0.03131203559333131,6.5567228974597835,-56.559098615616435,34,615,Lying chest
