"id","dispositivo_id","timestamp","n_muestras","actividad","vedba_media","vedba_max","pitch_medio","roll_medio","sector_raw_id","medicion_rapida_id","comportamiento_predicho"
41,4,2026-08-29 16:36:53.960 +0200,12,0,0.04349910339011942,0.0933403007143325,-10.910325444715163,3.3468409079349253,37,528,Standing
42,4,2026-08-29 16:36:54.960 +0200,13,0,0.050096185054372105,0.10565057591589586,-11.642906466773224,2.1874688578019463,37,540,Standing
43,4,2026-08-29 16:36:55.960 +0200,12,0,0.04890221176501117,0.08011348200598085,-12.957541801744341,0.7069854891966835,37,553,Standing
44,4,2026-08-29 16:36:56.960 +0200,13,0,0.06922820895541894,0.09328539776805742,-13.058894360644533,-0.513083422252013,37,565,Standing
45,4,2026-08-29 16:36:57.960 +0200,12,0,0.05279976784107615,0.08048676239187555,-13.810248940050414,-2.482490611306923,37,578,Standing
46,4,2026-08-29 16:36:58.960 +0200,13,0,0.03842262818791243,0.08729094872979853,-14.77306343291379,-3.3788600628922505,37,590,Standing
47,4,2026-08-29 16:36:59.960 +0200,12,0,0.048246159394147885,0.09111322119609658,-14.762855406563489,-3.1080969585432734,37,603,Standing
48,4,2026-08-29 16:37:00.960 +0200,13,0,0.039660065970761806,0.08319761976198083,-14.714153904218986,-3.126703426528867,37,615,Standing
49,4,2026-08-29 16:37:01.960 +0200,12,0,0.04453654689823921,0.07592786767095415,-14.81354486480899,-3.0895803316021033,37,628,Standing
50,4,2026-08-29 16:37:02.960 +0200,13,0,0.04904451581858635,0.09158848585803722,-14.915533539872406,-2.737126247867806,37,640,Standing
51,4,2026-08-29 16:37:03.960 +0200,12,0,0.043634814645582914,0.08424312967648946,-14.980955735660691,-2.5374110755571677,37,653,Standing
52,4,2026-08-29 16:37:04.960 +0200,13,0,0.04182974598403698,0.07314572847453524,-15.099805077398416,-2.6246793503527304,37,665,Standing
53,4,2026-08-29 16:37:05.960 +0200,14,0,0.02856168385814632,0.07194500902120896,-15.062418295475927,-3.132486963316495,38,678,Standing
55,4,2026-08-29 16:37:06.960 +0200,12,0,0.020617329183843642,0.04329179023841585,-14.645385411632931,-3.054525142150116,38,692,Standing
56,4,2026-08-29 16:37:07.960 +0200,13,0,0.016976780878388484,0.030865244246912577,-14.340867246579533,-2.7155451056000173,38,704,Standing
57,4,2026-08-29 16:37:08.960 +0200,12,0,0.021427523194424748,0.04724279687866008,-14.224210996242853,-2.420507914873799,38,717,Standing
58,4,2026-08-29 16:37:09.960 +0200,13,0,0.027580856622427777,0.05700589428926514,-14.24684607238107,-2.337041352279492,38,729,Standing
59,4,2026-08-29 16:37:10.960 +0200,12,0,0.03408899050762803,0.060527927313395194,-14.426847136435304,-2.2053350782681806,38,742,Standing
60,4,2026-08-29 16:37:11.960 +0200,13,0,0.04022031958263001,0.062137175282236314,-14.660513927696677,-1.9291191588819727,38,754,Standing
61,4,2026-08-29 16:37:12.960 +0200,12,0,0.03768458453402756,0.05632602089855347,-14.829024162407746,-1.6571413651125446,38,767,Standing
62,4,2026-08-29 16:37:13.960 +0200,13,0,0.03824526249522864,0.05572299105453057,-14.941045321354999,-1.288537929739596,38,779,Standing
63,4,2026-08-29 16:37:14.960 +0200,12,0,0.045685087237203215,0.06317768900665599,-15.29725607753874,-0.8944370830618311,38,792,Standing
64,4,2026-08-29 16:37:15.960 +0200,13,0,0.04316460506386156,0.06855269348200696,-15.817455598620443,-0.605084330684917,38,804,Standing
65,4,2026-08-29 16:37:16.960 +0200,12,0,0.03487399996866997,0.048860837430815825,-15.91906094858608,-0.4850146198385226,38,817,Standing
66,4,2026-08-29 16:37:17.960 +0200,13,0,0.038804874318047675,0.0682537019794564,-15.745040053198464,-0.6740621240022621,38,829,Standing
67,4,2026-08-29 16:37:18.960 +0200,12,0,0.03590567954362047,0.0633223086306641,-15.652273245265823,-0.9437993550833133,38,842,Standing
68,4,2026-08-29 16:37:19.960 +0200,13,0,0.04171019864010279,0.0854549421911327,-15.756581834037819,-1.0475279410779987,38,854,Standing
69,4,2026-08-29 16:37:20.960 +0200,12,0,0.047091797110256996,0.07736428128939374,-15.94597094229524,-0.7099264303082194,38,867,Standing
70,4,2026-08-29 16:37:21.960 +0200,13,0,0.04347275193831947,0.05987565547130391,-15.946107013795501,-0.3520489063331407,38,879,Standing
71,4,2026-08-29 16:37:22.960 +0200,12,0,0.03680756056727133,0.07725790141414247,-16.07153009554273,-0.4801951675042176,38,892,Standing
72,4,2026-08-29 16:37:23.960 +0200,13,0,0.034306641153489,0.07129143129358578,-16.50297559722003,-0.5992981974476368,38,904,Standing
73,4,2026-08-29 16:37:24.960 +0200,12,0,0.03886726812300068,0.06605318686993182,-17.084292106934253,-0.20152009524741643,38,917,Standing
74,4,2026-08-29 16:37:25.960 +0200,13,0,0.03352441396381421,0.06426067125634116,-17.738772893185764,0.5962398436134895,38,929,Standing
75,4,2026-08-29 16:37:26.960 +0200,12,0,0.043104705036165196,0.0569637959429762,-18.262617188522558,1.2561861476897889,38,942,Standing
76,4,2026-08-29 16:37:27.960 +0200,13,0,0.0423133555268484,0.07120747552053312,-18.465890344054483,1.3715173642327316,38,954,Standing
77,4,2026-08-29 16:37:28.960 +0200,12,0,0.039485188905453536,0.06088574094226415,-18.381423372339356,1.3932522596071293,38,967,Standing
78,4,2026-08-29 16:37:29.960 +0200,13,0,0.03857797210276003,0.0639312516158295,-18.332119903248387,1.5398538285052832,38,979,Standing
79,4,2026-08-29 16:37:30.960 +0200,12,0,0.04535065939541197,0.07054124490739891,-18.421677415889636,1.4757638492964542,38,992,Standing
80,4,2026-08-29 16:37:32.960 +0200,11,0,0.015117904656383564,0.029239733920453065,-18.25511141561819,2.750762444842666,38,1032,Standing
81,4,2026-08-29 16:37:33.960 +0200,13,0,0.024896328582155576,0.04965676793131022,-18.53717283412475,2.793548412477553,38,1043,Standing
82,4,2026-08-29 16:37:34.960 +0200,12,0,0.04645270286129675,0.10125069912327653,-18.203632750497846,2.312073515452228,38,1056,Standing
83,4,2026-08-29 16:37:35.960 +0200,13,0,0.04877300842615069,0.08970665398204232,-16.965095834692413,1.4857458198976565,38,1068,Standing
84,4,2026-08-29 16:37:36.960 +0200,12,0,0.04941096288503876,0.11015971130993289,-16.743680750040976,1.3443656196687028,38,1081,Standing
85,4,2026-08-29 16:37:37.960 +0200,13,0,0.037810392212730706,0.08064179681681581,-17.937358086553164,2.153285753086638,38,1093,Standing
86,4,2026-08-29 16:37:38.960 +0200,12,0,0.030652537113925283,0.053069943789949586,-18.655290400192865,2.947307913605077,38,1106,Standing
87,4,2026-08-29 16:37:39.960 +0200,13,0,0.08560332384757521,0.1499237795932925,-18.92980186589433,2.1757512818885383,38,1118,Standing
88,4,2026-08-29 16:37:40.960 +0200,12,0,0.10010539930851241,0.17967027140411893,-20.143081964879144,-1.1164665765320678,38,1131,Standing
89,4,2026-08-29 16:37:41.960 +0200,13,0,0.050267974421827205,0.08095193123024685,-22.307778529972133,-4.133169037269476,38,1143,Standing
90,4,2026-08-29 16:37:42.960 +0200,12,0,0.043472721700898324,0.08079709530344628,-23.070267721139714,-4.618242243673428,38,1156,Standing
91,4,2026-08-29 16:37:43.960 +0200,13,0,0.04166148666759226,0.07251722016210609,-22.472953264887767,-4.3640805387197625,38,1168,Standing
92,4,2026-08-29 16:37:44.960 +0200,12,0,0.055833865213232886,0.08959981187179093,-22.18702560698647,-4.154600021643127,38,1181,Standing
93,4,2026-08-29 16:37:45.960 +0200,13,0,0.04799618145056224,0.07772057875693102,-22.084519420786577,-3.940742772958254,38,1193,Standing
94,4,2026-08-29 16:37:46.960 +0200,12,0,0.044713472377060685,0.08642716635763309,-21.797060239403823,-3.992026615964886,38,1206,Standing
95,4,2026-08-29 16:37:47.960 +0200,13,0,0.043857056105337286,0.06399186385115609,-21.673140144435656,-3.9922817627001725,38,1218,Standing
96,4,2026-08-29 16:37:48.960 +0200,12,0,0.042114157239801185,0.07800179264869632,-21.6017401209134,-3.781966614607945,38,1231,Standing
97,4,2026-08-29 16:37:49.960 +0200,13,0,0.049487673514649555,0.07169802846312841,-21.332885754882323,-3.5867562641699866,38,1243,Standing
98,4,2026-08-29 16:37:50.960 +0200,12,0,0.04978744408292046,0.07768355766353478,-21.054522301840798,-3.41294907535246,38,1256,Standing
99,4,2026-08-29 16:37:51.960 +0200,13,0,0.047325862113899046,0.0832773463209259,-20.766399233856358,-3.3146179214428617,38,1268,Standing
100,4,2026-08-29 16:37:52.960 +0200,12,0,0.05490528144137307,0.10028129520100222,-20.52866415189963,-3.289119090959403,38,1281,Standing
101,4,2026-08-29 16:37:53.960 +0200,13,0,0.07001715555390274,0.12990089325072804,-20.917542834363832,-2.8032891718631663,38,1293,Standing
102,4,2026-08-29 16:37:54.960 +0200,12,0,0.05001904717979206,0.09014725427027089,-21.92125858736087,-2.008495423464787,38,1306,Standing
103,4,2026-08-29 16:37:55.960 +0200,13,0,0.02791318072989983,0.04439627822278338,-22.888452628861792,-2.1006063588453143,38,1318,Standing
104,4,2026-08-29 16:37:56.960 +0200,12,0,0.050030110011326755,0.09668779879365408,-22.938672544809993,-2.6125950445864015,38,1331,Standing
105,4,2026-08-29 16:37:57.960 +0200,13,0,0.05549649049225553,0.08790088346165374,-21.974445795464895,-2.2732751639403883,38,1343,Standing
106,4,2026-08-29 16:37:58.960 +0200,1,0,0.047488388599859,0.047488388599859,-21.55548818532395,-1.8508493222827136,38,1356,Standing
